tconst,ordering,nconst,category,job,characters
tt0384194,2,nm0070571,actress,\N,"[""Nina""]"
tt0384194,3,nm0377580,actor,\N,"[""Lennart""]"
tt0384194,4,nm0119100,actor,\N,"[""Formanden""]"
tt0385560,1,nm1564069,actress,\N,"[""Jessie Holden""]"
tt0385560,2,nm1428655,actress,\N,"[""Cindy""]"
tt0385560,3,nm1559338,actor,\N,"[""Kevin""]"
tt0385560,4,nm1559593,actor,\N,"[""Emmett""]"
tt0385307,1,nm0000113,actress,\N,"[""Gracie Hart""]"
tt0385307,2,nm0005093,actress,\N,"[""Sam Fuller""]"
tt0385307,3,nm0000638,actor,\N,"[""Stan Fields""]"
tt0385307,4,nm0006663,actor,\N,"[""Jeff Foreman""]"
tt0385666,1,nm1615694,actor,\N,"[""Sheldon""]"
tt0385666,2,nm1577921,actor,\N,"[""Friendly""]"
tt0385666,3,nm1579489,actor,\N,"[""Rupert""]"
tt0385666,4,nm1278495,actor,\N,"[""Mang""]"
tt0385006,1,nm0001615,actress,\N,"[""Lolita""]"
tt0385006,2,nm1065229,actress,\N,"[""Blanca""]"
tt0385006,3,nm0302620,actress,\N,"[""Dona Genoveva""]"
tt0385006,4,nm0148940,actor,\N,"[""Don Pedro""]"
tt0385057,1,nm0005098,actor,\N,"[""Cooper""]"
tt0385057,2,nm0270451,actor,\N,"[""Ed Waxman""]"
tt0385057,3,nm0921979,actress,\N,"[""Kim""]"
tt0385057,4,nm0265492,actor,\N,"[""Frank""]"
tt0383491,1,nm0147689,actor,\N,"[""Frank""]"
tt0383491,2,nm0005370,actress,\N,"[""Donna""]"
tt0383491,3,nm0780678,actor,\N,"[""White Wedding""]"
tt0383491,4,nm0607185,actress,\N,"[""Chris""]"
tt0384436,1,nm0110308,actor,\N,"[""Paulo Pirette""]"
tt0384436,2,nm0229565,actor,\N,"[""Daniel Leprince-Terveau""]"
tt0384642,1,nm0002071,actor,\N,"[""Phil Weston""]"
tt0384642,2,nm0000380,actor,\N,"[""Buck Weston""]"
tt0384642,3,nm1242688,actor,\N,"[""Bucky Weston""]"
tt0384642,4,nm0228491,actor,\N,"[""Mike Ditka""]"
tt0385594,1,nm0005158,actress,\N,"[""Sarah""]"
tt0385594,2,nm0230904,actor,\N,"[""Tom""]"
tt0385594,3,nm0652764,actor,\N,"[""Nick""]"
tt0385594,4,nm1735160,actress,\N,"[""Jill""]"
tt0385056,1,nm0000729,actor,\N,"[""Jim""]"
tt0385056,2,nm0000239,actress,\N,"[""Anika""]"
tt0385056,3,nm0005316,actress,\N,"[""Sally""]"
tt0385056,4,nm0180984,actor,\N,"[""Tim""]"
tt0384680,1,nm0000115,actor,\N,"[""David Spritz""]"
tt0384680,2,nm0204706,actress,\N,"[""Noreen""]"
tt0384680,3,nm0396558,actor,\N,"[""Mike""]"
tt0384680,4,nm0000323,actor,\N,"[""Robert Spritzel""]"
tt0385890,1,nm0108295,actress,\N,"[""Julianne""]"
tt0385890,2,nm0059217,actor,\N,"[""Sam""]"
tt0385890,3,nm0388875,actor,\N,"[""Harvey""]"
tt0385890,4,nm1197438,actor,\N,"[""Johnny Vince""]"
tt0385727,1,nm0001282,actor,\N,"[""Big Jake Norquist""]"
tt0385727,2,nm0000452,actress,\N,"[""Molly Mahoney""]"
tt0385727,3,nm1046710,actor,\N,"[""Joe Keegan""]"
tt0385727,4,nm1107058,actor,\N,"[""Higgins""]"
tt0384891,1,nm0577423,actress,\N,"[""Maria Grande""]"
tt0384891,2,nm1446064,actor,\N,"[""Santino Grande""]"
tt0384891,3,nm0270994,actor,\N,"[""Gino""]"
tt0384891,4,nm1181191,actor,\N,"[""Vito""]"
tt0385933,1,nm0687914,actor,\N,"[""Joseph Rouletabille""]"
tt0385933,2,nm0044535,actress,\N,"[""Mathilde Stangerson""]"
