,0,1
9944,nm0000335,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9945,nm0000335,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9946,nm0000335,"New Mexico Film Critics, NMFC Award"
9947,nm0000335,"New Mexico Film Critics, Glenn Strange Honorary Award"
9948,nm0000335,"Spirit of Katharine Hepburn Award, Spirit of Katharine Hepburn Award"
9949,nm0000335,"San Francisco Film Awards Night, SFFILM Award for Acting"
9950,nm0000139,"American Comedy Awards, USA, American Comedy Award"
9951,nm0000139,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9952,nm0000139,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9953,nm0000139,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9954,nm0000139,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9955,nm0000139,"Boston Society of Film Critics Awards, BSFC Award"
9956,nm0000139,"Chicago Film Critics Association Awards, CFCA Award"
9957,nm0000139,"Imagen Foundation Awards, Imagen Award"
9958,nm0000139,"Kids' Choice Awards, USA, Wannabe Award"
9959,nm0000139,"New York Film Critics Circle Awards, NYFCC Award"
9960,nm0000139,"People's Choice Awards, USA, People's Choice Award"
9961,nm0000139,"Razzie Awards, Razzie Award"
9962,nm0000139,"ShoWest Convention, USA, ShoWest Award"
9963,nm0000139,"Teen Choice Awards, Teen Choice Award"
9964,nm0000139,"Walk of Fame, Star on the Walk of Fame"
9965,nm0000139,"CinemaCon, USA, CinemaCon Award"
9966,nm0000139,"Alliance of Women Film Journalists, EDA Special Mention Award"
9967,nm0000139,"Alliance of Women Film Journalists, EDA Special Mention Award"
9968,nm0000139,"Jupiter Award, Jupiter Award"
9969,nm0000139,"Online Film & Television Association, OFTA Film Award"
9970,nm0000139,"Elle Women in Hollywood Awards, Icon Award"
9971,nm0000139,"The Stinkers Bad Movie Awards, Stinker Award"
9972,nm0001222,"Golden Globes, USA, Golden Globe"
9973,nm0001222,"People's Choice Awards, USA, People's Choice Award"
9974,nm0001222,"Viewers for Quality Television Awards, Q Award"
9975,nm0001222,"Aftonbladet TV Prize, Sweden, TV Prize"
9976,nm0001222,"Aftonbladet TV Prize, Sweden, TV Prize"
9977,nm0001222,"Clarence Derwent Awards, Clarence Derwent Award"
9978,nm0000834,"Boston Society of Film Critics Awards, BSFC Award"
9979,nm0000834,"Primetime Emmy Awards, Primetime Emmy"
9980,nm0000834,"Primetime Emmy Awards, Primetime Emmy"
9981,nm0000834,"Golden Globes, USA, Golden Globe"
9982,nm0000834,"Locarno International Film Festival, Bronze Leopard"
9983,nm0000834,"National Society of Film Critics Awards, USA, NSFC Award"
9984,nm0000834,"Screen Actors Guild Awards, Actor"
9985,nm0000834,"Viewers for Quality Television Awards, Q Award"
9986,nm0000834,"Viewers for Quality Television Awards, Q Award"
9987,nm0730070,"Evening Standard British Film Awards, Evening Standard British Film Award"
9988,nm0730070,"Satellite Awards, Golden Satellite Award"
9989,nm0730070,"Toronto International Film Festival, Tribute Award for Performance"
9990,nm0730070,"CinEuphoria Awards, CinEuphoria"
9991,nm0001314,
9992,nm0608090,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
9993,nm0608090,"Angers European First Film Festival, Jean Carment Award"
9994,nm0608090,"Boston Society of Film Critics Awards, BSFC Award"
9995,nm0608090,"BAFTA Awards, Academy Fellowship"
9996,nm0608090,"BAFTA Awards, BAFTA TV Award"
9997,nm0608090,"British Independent Film Awards, Richard Harris Award"
9998,nm0608090,"Evening Standard British Film Awards, Evening Standard British Film Award"
9999,nm0608090,"Gijón International Film Festival, Best Actress"
10000,nm0608090,"Golden Globes, USA, Golden Globe"
10001,nm0608090,"Satellite Awards, Satellite Award"
10002,nm0608090,"Gotham Awards, Gotham Independent Film Award"
10003,nm0608090,"Film Independent Spirit Awards, Robert Altman Award"
10004,nm0608090,"Ljubljana International Film Festival, FIPRESCI Prize"
10005,nm0608090,"London Critics Circle Film Awards, ALFS Award"
10006,nm0608090,"Online Film Critics Society Awards, OFCS Award"
10007,nm0608090,"San Diego Film Critics Society Awards, SDFCS Award"
10008,nm0608090,"Seattle International Film Festival, Golden Space Needle Award"
10009,nm0608090,"Toronto Film Critics Association Awards, TFCA Award"
10010,nm0608090,"Schermi d’Amore - Verona Film Festival, Best Actress"
10011,nm0608090,"Empire Awards, UK, Empire Award"
10012,nm0608090,"CineVegas International Film Festival, Half-Life Award"
10013,nm0608090,"International Cinephile Society Awards, ICS Award"
10014,nm0608090,"CinEuphoria Awards, CinEuphoria"
10015,nm0941056,"Screen Actors Guild Awards, Actor"
10016,nm0215938,"Cartagena Film Festival, Golden India Catalina"
10017,nm0215938,"Festróia - Tróia International Film Festival, Silver Dolphin"
10018,nm0215938,"Gramado Film Festival, Golden Kikito"
10019,nm0215938,"Havana Film Festival, Special Jury Prize"
10020,nm0215938,"Mannheim-Heidelberg International Filmfestival, Special Mention"
10021,nm0215938,"Lleida Latin-American Film Festival, Best First Work"
10022,nm0215938,"Nashville Film Festival, Grand Jury Prize"
10023,nm0215938,"Nashville Film Festival, Southwest Airlines Audience Award"
10024,nm0215938,"Nashville Film Festival, Nashville Area Hispanic Chamber of Commerce Award"
10025,nm0215938,"Huelva Latin American Film Festival, Golden Colon"
10026,nm0215938,"Huelva Latin American Film Festival, Silver Colon"
10027,nm0215938,"Lima Latin American Film Festival, Spondylus Trophy"
10028,nm0215938,"Film Club's The Lost Weekend, Lost Weekend Award"
10029,nm0215938,"International Crime and Punishment Film Festival, International Golden Scale Award"
10030,nm0215938,"Havana Film Festival New York, Havana Star"
10031,nm0274992,
10032,nm0000378,"Chicago Film Critics Association Awards, CFCA Award"
10033,nm0000378,"Genie Awards, Genie"
10034,nm0000378,"London Critics Circle Film Awards, ALFS Award"
10035,nm0000378,"London Critics Circle Film Awards, ALFS Award"
10036,nm0000378,"Phoenix Film Festival, Copper Wing Award"
10037,nm0000378,"ShoWest Convention, USA, ShoWest Award"
10038,nm0000378,"Tiburon International Film Festival, Golden Reel Award"
10039,nm0000378,"California Independent Film Festival, Slate Award"
10040,nm0000378,"FilmQuest, FilmQuest Cthulhu"
10041,nm0000378,"FilmQuest, FilmQuest Cthulhu"
10042,nm0000378,"SENE Film, Music and Art Festival, Film Jury Award"
10043,nm0004893,"Young Artist Awards, Young Artist Award"
10044,nm0000725,"Chicago Film Critics Association Awards, CFCA Award"
10045,nm0000725,"Las Vegas Film Critics Society Awards, Sierra Award"
10046,nm0000725,"Women in Film Crystal Awards, Dorothy Arzner Directors Award"
10047,nm0000725,"Memphis Indie Film Festival, Indie Memphis Competiton"
10048,nm0000725,"Texas Film Awards, Texas Film Hall of Fame"
10049,nm0000678,"Antalya Golden Orange Film Festival, Honorary Award"
10050,nm0000678,"Chicago International Film Festival, Piper-Heidsieck Award"
10051,nm0000678,"Ghent International Film Festival, Joseph Plateau Honorary Award"
10052,nm0000678,"Golden Globes, USA, Golden Globe"
10053,nm0000678,"Golden Globes, USA, Golden Globe"
10054,nm0000678,"Hasty Pudding Theatricals, USA, Woman of the Year"
10055,nm0000678,"Los Angeles Film Critics Association Awards, LAFCA Award"
10056,nm0000678,"Montréal World Film Festival, Grand Prix Special des Amériques"
10057,nm0000678,"National Board of Review, USA, NBR Award"
10058,nm0000678,"Provincetown International Film Festival, Lifetime Achievement Award"
10059,nm0000678,"ShoWest Convention, USA, ShoWest Award"
10060,nm0000678,"WorldFest Houston, Gold Award"
10061,nm0000678,"Savannah Film Festival, Lifetime Achievement Award"
10062,nm0000678,"Sant Jordi Awards, Sant Jordi"
10063,nm0000678,"Joseph Plateau Awards, Joseph Plateau Life Achievement Award"
10064,nm0000678,"Santo Domingo OutFest, Jury Prize"
10065,nm0790818,
10066,nm0666156,
10067,nm0675172,
10068,nm0941777,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
10069,nm0941777,"Australian Film Institute, AFI International Award"
10070,nm0941777,"Australian Film Institute, AFI Award"
10071,nm0941777,"Giffoni Film Festival, Giffoni Award"
10072,nm0941777,"ShoWest Convention, USA, ShoWest Award"
10073,nm0941777,"Teen Choice Awards, Teen Choice Award"
10074,nm0005216,"Ft. Lauderdale International Film Festival, Jury Award"
10075,nm0005216,"Golden Globes, USA, Golden Globe"
10076,nm0005216,"Satellite Awards, Golden Satellite Award"
10077,nm0005216,"Gotham Awards, Breakthrough Award"
10078,nm0005216,"National Board of Review, USA, NBR Award"
10079,nm0005216,"Southeastern Film Critics Association Awards, SEFCA Award"
10080,nm0005216,"Sundance Film Festival, Special Jury Prize"
10081,nm0005216,"Alliance of Women Film Journalists, EDA Award"
10082,nm0005216,"Nevada Film Critics Society, NFCS Award"
10083,nm0362268,
10084,nm8293427,
10085,nm0329517,
10086,nm0000618,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
10087,nm0000618,"Berlin International Film Festival, Berlinale Camera"
10088,nm0000618,"Berlin International Film Festival, Special Mention"
10089,nm0000618,"Chicago International Film Festival, Silver Hugo"
10090,nm0000618,"David di Donatello Awards, Special David"
10091,nm0000618,"Golden Camera, Germany, Golden Camera"
10092,nm0000618,"Film Independent Spirit Awards, Independent Spirit Award"
10093,nm0000618,"Italian National Syndicate of Film Journalists, Silver Ribbon"
10094,nm0000618,"Stockholm Film Festival, Lifetime Achievement Award"
10095,nm0000618,"Savannah Film Festival, Outstanding Achievement in Cinema"
10096,nm0000618,"Maverick Movie Awards, Maverick Movie Award"
10097,nm0000618,"Alliance of Women Film Journalists, EDA Female Focus Award"
10098,nm0000618,"The Webby Awards, Webby Award"
10099,nm0000618,"Women Film Critics Circle Awards, Courage in Acting Award"
10100,nm0000618,"Women Film Critics Circle Awards, WFCC Award"
10101,nm0469103,"Berlin International Film Festival, Blue Angel"
10102,nm0469103,"Berlin International Film Festival, Prize of the Guild of German Art House Cinemas"
10103,nm0469103,"Emden International Film Festival, Emden Film Award"
10104,nm0469103,"Nederlands Film Festival, Grolsch Film Award"
10105,nm0469103,"Nederlands Film Festival, Golden Calf"
10106,nm0469103,"TeleVizier-Ring Gala, Netherlands, Golden TeleVizier-Ring"
10107,nm0257988,"David di Donatello Awards, David"
10108,nm0315986,
10109,nm0086129,
10110,nm0647195,
10111,nm0021338,
10112,nm0197604,
10113,nm0452161,"Brussels Film Festival (BRFF), Crystal Star"
10114,nm0452161,"César Awards, France, César"
10115,nm0452161,"Chicago International Film Festival, Silver Hugo"
10116,nm0452161,"Istanbul Film Festival, Special Prize of the Jury"
10117,nm0452161,"Montréal World Film Festival, Best Actress"
10118,nm0452161,"Montréal World Film Festival, FIPRESCI Prize"
10119,nm0452161,"Prix Romy Schneider, Prix Romy Schneider"
10120,nm0452161,"Alpe d'Huez International Comedy Film Festival, Best Acting"
10121,nm0452161,"Étoiles d'Or, France, Étoile d'Or"
10122,nm0452161,"Étoiles d'Or, France, Étoile d'Or"
10123,nm0452161,"Torino Film Festival, Holden Award for Best Script"
10124,nm0452161,"Torino Film Festival, Prize of the City of Torino"
10125,nm0002776,"Prix Jean Gabin, Prix Jean Gabin"
10126,nm0836681,"Cannes Film Festival, France Culture Award"
10127,nm0836681,"Venice Film Festival, FIPRESCI Prize"
10128,nm0167467,"Grimme Award, Adolf Grimme Award"
10129,nm0091117,
10130,nm0707429,
10131,nm0831127,
10132,nm0718760,
10133,nm0140393,
10134,nm0280245,"Chlotrudis Awards, Gertrudis Award"
10135,nm0609845,
10136,nm0123313,
10137,nm0629855,"Primetime Emmy Awards, Primetime Emmy"
10138,nm0629855,"Hollywood Film Awards, Hollywood Film Award"
10139,nm0629855,"US Comedy Arts Festival, Film Discovery Jury Award"
10140,nm0629855,"Capri, Hollywood, Capri Ensemble Cast Award"
10141,nm0629855,"Women Film Critics Circle Awards, Mommie Dearest Worst Screen Mom of the Year Award"
10142,nm0629855,"International Online Cinema Awards (INOCA), INOCA TV"
10143,nm0629855,"Montclair Film Festival (MFF), Narrative Feature Competition - Special Jury Prize"
10144,nm0629855,"Nevada Film Critics Society, NFCS Award"
10145,nm0274298,
10146,nm0278673,
10147,nm0838938,
10148,nm0888321,
10149,nm0320808,"Biarritz International Festival of Audiovisual Programming, Honorary Euro-FIPA"
10150,nm0320808,"Luchon International Film Festival, Best Actor"
10151,nm0320808,"Venice Film Festival, Golden Ciak"
10152,nm0320808,"Cabourg Romantic Film Festival, Best Actor"
10153,nm0956026,"Berlin International Film Festival, EFP Shooting Star"
10154,nm0956026,"César Awards, France, César"
10155,nm0756203,"Acteurs à l'Écran, Prix Musidora"
10156,nm0756203,"Berlin International Film Festival, Silver Berlin Bear"
10157,nm0756203,"Berlin International Film Festival, EFP Shooting Star"
10158,nm0756203,"Cannes Film Festival, Chopard Trophy"
10159,nm0756203,"Chicago International Film Festival, Silver Hugo"
10160,nm0756203,"European Film Awards, European Film Award"
10161,nm0756203,"Prix Romy Schneider, Prix Romy Schneider"
10162,nm0756203,"Yoga Awards, Yoga Award"
10163,nm0505764,
10164,nm0343325,
10165,nm0777760,
10166,nm0215229,
10167,nm0001221,"Academy Awards, USA, Oscar"
10168,nm0001221,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
10169,nm0001221,"BAFTA Awards, BAFTA Film Award"
10170,nm0001221,"Golden Globes, USA, Golden Globe"
10171,nm0001221,"Satellite Awards, Mary Pickford Award"
10172,nm0001221,"Palm Beach International Film Festival, Legend in Film Award"
10173,nm0001221,"CinEuphoria Awards, CinEuphoria"
10174,nm0001221,"Online Film & Television Association, OFTA Film Hall of Fame"
10175,nm0001221,"Online Film & Television Association, OFTA Television Award"
10176,nm0001221,"Online Film & Television Association, OFTA Television Award"
10177,nm0001221,"Online Film & Television Association, OFTA Television Award"
10178,nm0655761,
10179,nm0004778,"Academy Awards, USA, Oscar"
10180,nm0004778,"Boston Society of Film Critics Awards, BSFC Award"
10181,nm0004778,"César Awards, France, César"
10182,nm0004778,"Florida Film Critics Circle Awards, FFCC Award"
10183,nm0004778,"Satellite Awards, Special Achievement Award"
10184,nm0004778,"Valenciennes International Festival of Action and Adventure Films, Best Actor"
10185,nm0004778,"Locarno International Film Festival, Lifetime Achievement Award"
10186,nm0004778,"National Society of Film Critics Awards, USA, NSFC Award"
10187,nm0004778,"Southeastern Film Critics Association Awards, SEFCA Award"
10188,nm0004778,"Savannah Film Festival, Vanguard Award"
10189,nm0004778,"San Diego Film Festival, Cinema Vanguard Award"
10190,nm0004778,"Central Ohio Film Critics Association, COFCA Award"
10191,nm0004778,"Detroit Film Critics Society Awards, DFCS Award"
10192,nm0004778,"Georgia Film Critics Association (GAFCA), GAFCA Award"
10193,nm0004778,"Huading Award, Huading Award"
10194,nm0004778,"Spike Video Game Awards, VGA"
10195,nm0001990,"ALMA Awards, ALMA Award"
10196,nm0001990,"ALMA Awards, ALMA Award"
10197,nm0001990,"Locarno International Film Festival, Bronze Leopard"
10198,nm0001990,"Nosotros Golden Eagle Awards, Golden Eagle Award"
10199,nm0569079,"Boston Society of Film Critics Awards, BSFC Award"
10200,nm0569079,"Central Ohio Film Critics Association, COFCA Award"
10201,nm0569079,"Culver City Film Festival, Best Ensemble Cast"
10202,nm0048075,"Filmfare Awards, Critics' Awards"
10203,nm0048075,"Filmfare Awards, Short Film Award"
10204,nm0048075,"National Film Awards, India, Silver Lotus Award"
10205,nm0048075,"National Film Awards, India, Special Jury Award"
10206,nm0048075,"National Film Awards, India, Silver Lotus Award"
10207,nm0048075,"New York Indo-American Arts Council Film Festival, Festival Award"
10208,nm0048075,"Durban International Film Festival, Best Actor"
10209,nm0048075,"Sansui Viewer's Choice Awards, Sansui Viewer's Choice Award"
10210,nm0048075,"Asia Pacific Screen Awards, Asia Pacific Screen Award"
10211,nm0048075,"Asia Pacific Screen Awards, Asia Pacific Screen Award"
10212,nm0048075,"Indian Television Academy Awards, India, OTT Award"
10213,nm0048075,"Stardust Awards, India, Searchlight Award"
10214,nm0048075,"Dadasaheb Phalke International Film Festival (DPIFF), Dada Saheb Phalke Award"
