id_film,Direccion,Guion,Puntuacion_IMDB,Puntuacion_Rottem,Duracion,Argumento
tt0424774,Robert Rodriguez,"Robert Rodriguez, Marcel Rodriguez, Racer Rodriguez",3.7,20%,1h 33min,
tt0424774,Robert Rodriguez,"Robert Rodriguez, Marcel Rodriguez, Racer Rodriguez",3.7,20%,1h 33min,
tt0423382,Ulf Malmros,"Anna Fredriksson, Ulf Malmros, Britta Svensson",6.1,66%,1h 34min,A story about a young girl who leaves her hometown to pursue her dream of becoming a famous punk artist.
tt0423442,Claude Berri,"Claude Berri, Philippe Ratton",5.6,38%,1h 49min,"About two couples, longtime friends un which both husbands engage un long-term affairs"
tt0423841,Jeanne Biras,Jeanne Biras,4.5,20%,1h 30min,"Jo, an overbooked and explosive casting director, is looking for the man of her life while all the odds tend to be against her. Will Bernard, a wannabe actor turned funeral home employee, be the lucky one ?"
tt0424958,Roy T. Wood,"Paul Benson, Matt Sullivan",5.0,40%,1h 23min,"A spoof of disaster films, an asteroid is coming towards earth and Harry Bottoms is in charge of saving us all...again..."
tt0423877,Gérard Jugnot,"René Fauchois, Gérard Jugnot, Philippe Lopes-Curval",5.2,40%,1h 44min,"Light-hearted, social comedy about the house guest from Hell. A modern remake of Renoir's classic film about a vagabond saved from drowning."
tt0425426,Tayfun Güneyer,Tayfun Güneyer,6.3,40%,1h 47min,A Turkish family's journey to Cuba.
tt0426459,John Gulager,"Patrick Melton, Marcus Dunstan",6.2,55%,1h 35min,
tt0426459,John Gulager,"Patrick Melton, Marcus Dunstan",6.2,55%,1h 35min,
tt0424999,Terry Nemeroff,Terry Nemeroff,6.4,85%,2005,"Reverend Burr has a secret. Curtis, Finnie, and their mother have their own. One is going to the grave. One is not."
tt0426615,Ron Underwood,"Jacqueline Zambrano, Chanel Capra, Cara Dellaverson",3.0,13%,1h 35min,"A successful DJ manages to rescue a powerful mobster one night. In order to repay him, the mobster gives him the task of protecting his daughter."
tt0425333,Mert Baykal,Ferhan Sensoy,8.1,13%,1h 39min,"Based on a true event, the film tells the tragicomic story of three friends who end up in prison when they are mistaken as members of a terrorist organization."
tt0425202,Ed Herzog,"Ed Herzog, Paul Herzberg, Jessica Townsend",5.7,57%,1h 42min,Dirección
tt0136517,"Don E. Faunt, Le, Roy","Ria Coyne, Peter Evans, Robert Nashak",3.4,57%,1h 28min,"Four women - a blonde, a hippie, a lesbian and a barmaid - are looking for love, money and success. When one inherits an Italian restaurant from her father, they see this as a chance to fulfil their dreams. Then the restaurant is in danger of closing down - and the girls pull out all the stops to save it."
tt0197633,John Roecker,John Roecker,4.8,73%,1h 15min,"In a distant future, a cult forms around the Manson Family, when Charles Manson is mistaken for the messiah. Meanwhile, in 1969, Manson convinces his followers to murder Sharon Tate."
tt0204250,Donna Wheeler,Donna Wheeler,2.1,73%,1h 17min,"Top-ranking RubberTubber saleswoman Agatha J. Ruby was brutally beaten and shot on her morning jog by an unknown assailant. Over six thousand dollars worth of her best plastic storage ware was stolen from her trunk. Nearly all 200 residents in her hometown of Mametville, Washington knew her personally. All were named as suspects. See if you can figure out her killer."
tt0244521,Leslie Greif,"Harry Basil, Leslie Greif, Ray Cooney",5.2,43%,1h 38min,"When Henry Perkins accidentally trades his briefcase with a man, he finds a million dollars inside. However, the cash draws in Mr. Big, who wants to reclaim his money."
tt0270417,Michelle Danner,Richard Vetere,4.3,22%,1h 30min,"A self-proclaimed dating expert tries to get his best friend, who lost his wife two years earlier, back into the dating scene, with disastrous results."
tt0275258,Sheri Hellard,Robin Mackenzie,5.2,18%,1h 30min,"Follows a day in the lives of three generations of women. Priscilla, her mother (Nana), and her daughter, Wendy, spend the day sipping gin, arguing and being chased by a police officer. Priscilla has a lump in her breast which may or may not be cancerous. Her husband is distracted and unappreciative. She is depressed, an unseen artist, whose mother is always nagging h... Leer todo"
tt0280000,William Tannen,"Michael Lach, Lori O'Brien, Kyle Southam",4.3,18%,1h 30min,"Ozzie (Steven Kynman) is a young koala living in Australia. He is kidnapped by two goons, Buzz Maroni (Peter Rowley) and Tank Emerson (Ralf Moeller), who work for Max Happy (Dame Joan Collins), President of Happy Toys. Legend says that Ozzie speaks English and Max wants to clone Ozzie into hundreds of koalas and sell them for a fortune as talking pets. Buzz and Tank ""... Leer todo"
tt0284363,Jirí Menzel,"Bohumil Hrabal, Jirí Menzel",7.3,80%,1h 53min,A look at the glamorous life at an old-world Prague hotel.
tt0291569,"Justin Alexandre, Jason De, Paris",Justin Alexandre,,87%,,Amy Davidson goes through a crazy 24 hours just before her high school graduation.
tt0298337,Christopher Nielsen,"Christopher Nielsen, Simon Pegg",5.9,10%,1h 26min,"Four stoners, five vegans, three mobsters, four hunters, and a million reasons to free one junkie elephant."
tt0302498,Neal Miller,"Neal Miller, Nancy Miller, Dorothy Velasco",5.3,23%,1h 43min,A comedy centered on a handyman (Arkin) and his lifelong competition with his neighbor (Pendleton).
tt0308353,"Paul Bolger, Yvette Kaplan, Greg Tiernan","Robert Moreland, Doug Langdale, Andre Sikojev",4.5, 6%,1h 15min,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort."
tt0310334,Joey Travolta,"Nick Felix, Larry N. Stouffer",5.9, 0%,1h 35min,A murdered father returns as a spirit to help his son save his family.
tt0317219,"John Lasseter, Joe Ranft","John Lasseter, Joe Ranft, Jorgen Klubien",7.2, 0%,1h 57min,
tt0328179,Stephen Pidgeon,"Stephen Pidgeon, Phil Lott, Kevin Markwick",4.9, 0%,1h 29min,Four British buddies agree to arrange a home-alone party as the ultimate solution to their problems with the opposite sex.
tt0327084,"Tim Johnson, Karey Kirkpatrick","Len Blum, Lorne Cameron, David Hoselton",6.7,75%,1h 23min,
tt0328899,Christopher Coppola,Adrienne Stout,3.8,75%,1h 45min,"A dark secret is held by a small desert town. When two men arrive to receive a mysterious inheritance, they discover not only more about their pasts but their present ties to an ancient prophecy. Will they be able to put aside their own differences before the mysterious creature killing residents comes after them too?"
tt0337564,José Emílio Rondeau,"Ana Maria Bahiana, Ana Maria Bahiana, José Emílio Rondeau",6.0,75%,1h 40min,"Two teenagers from opposite sides of town, with very little in common except for their passion for music meet in 1970's Rio de Janeiro, at the height of the military dictatorship _ and of Brazil's booming underground rock scene."
tt0339086,Nicholas Kendall,Charles Dennis,4.6,20%,1h 27min,"Grieving young Will Donnelly (Max Morrow) looks to protect his new best friend, a talking goose, from school Principal Congreve Maddox (Chevy Chase), who's fattening up the bird for a Christmas cook-off."
tt0339382,Diego de la Texera,"Regiana Antonini, Marcos Bernstein, Diego de la Texera",6.1,42%,1h 57min,"In the early 1960's, a group of people responsible for the construction of the Brasilia-Fortaleza road is abandoned in the middle of the jungle by the Brazilian government, after the military coup."
tt0339382,Diego de la Texera,"Regiana Antonini, Marcos Bernstein, Diego de la Texera",6.1,42%,1h 57min,"In the early 1960's, a group of people responsible for the construction of the Brasilia-Fortaleza road is abandoned in the middle of the jungle by the Brazilian government, after the military coup."
tt0344854,Luc Besson,"Céline Garcia, Luc Besson, Patrice Garcia",6.0,22%,1h 34min,
tt0354704,Arthur Springer,Carol Springer,6.0,00%,1h 25min,Dirección
tt0354899,Michel Gondry,Michel Gondry,7.2,70%,1h 45min,
tt0362058,"Jason A. Carbone, Mike Fleiss",,3.9,14%,1h 20min,"5 college guys head to a resort in Cabo to do what college guys do during spring break in Mexico, filming it reality show style. Will the remaining virgin manage to lose his virginity before returning to the US?"
tt0361858,Mitchell Altieri,Mitchell Altieri,5.7,14%,1h 27min,"The fear of becoming 30, love, friendship: a writer's coming of age into his thirties. His world is filled with early morning beer drinking, dingoes, dysfunctional roommates, disapproving ex-girlfriends, unconditional male bonding, a sad 30-year-old party, and of course, strippers."
tt0361852,Michael Stein,Michael Stein,4.6,14%,1h 29min,"Four intertwining stories filled with fantasy, over the top comedy and drama set in the entertainment industry on Valentine's day"
tt0362120,David Zucker,"Craig Mazin, Jim Abrahams, Pat Proft",5.1,34%,1h 23min,
tt0365830,Liam Lynch,"Jack Black, Kyle Gass, Liam Lynch",6.8,52%,1h 34min,
tt0364955,Terry Zwigoff,Daniel Clowes,6.3,36%,1h 42min,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him."
tt0367027,John Cameron Mitchell,John Cameron Mitchell,6.4,69%,1h 41min,
tt0366548,"George Miller, Warren Coleman, Judy Morris","George Miller, John Collee, Judy Morris",6.4,76%,1h 48min,
tt0368863,Horacio Muschietti,"Horacio Muschietti, Marcelo Muschietti",7.8,87%,1h 25min,On his wedding day a young man falls in love with his friend's daughter. The film portrays the conflict that arouses after the pressure that both family and friends have exercised over the young man.
tt0371552,"Stefan Fjeldmark, Jesper Møller, Joanna Wizmur","René Goscinny, Albert Uderzo, Jean-Luc Goossens",6.0,86%,1h 18min,
tt0371530,John E. Hudgens,Sandy Clark,6.6,50%,1h 31min,"American Scary is a look at the nation's tradition of horror hosting, from Ghoulardi to Ghoul-A-Go-Go. Follow this American folk art form from its glamorous beginnings, through repeated waves of popularity, to its scrappy resurgence and survival in the age of cable access and the Internet."
tt0375785,Sue Kramer,Sue Kramer,5.7, 8%,1h 36min,"Gray and Sam are brother and sister, best friends, and flatmates in New York City, where she creates ad campaigns and he's a surgery intern. Their social life is too insular, so they head to a dog park so Sam can, maybe, meet a woman. He does: Charlie, a zoologist new in the city; he likes her immediately, and the feeling seems mutual. As the three of them spend time ... Leer todo"
tt0377061,Paul Francis Sullivan,"Paul Francis Sullivan, Sean Mc, Pharlin, Ted Sullivan",5.4,21%,1h 22min,"Late-night radio host Dale Sweeney's usual line up of odd-ball, conspiracy-obsessed callers is interrupted by a panicked phone call in an indecipherable language. When FBI agents arrive investigating the call, Dale enlists his friends help to uncover what he hopes is the amazing identity of this first time caller."
tt0378761,Bruce Dellis,Bruce Dellis,6.2,87%,5min,"When Harlan's body begins behaving strangely, he feels oddly compelled to seek a coworker's advice."
tt0377320,Shira-Lee Shalit,Damon Shalit,5.8,87%,1h 38min,"Darren goes to Hollywood in an attempt to live the American dream of becoming a big-name actor. When Darren is mistaken for Dante, the A-List actor in town, his world is thrown upside down - and he gets his wish, for better or for worse."
tt0381053,Daniel Mellitz,Daniel Mellitz,4.6,87%,2006,The Naked Ape is a coming-of-age film following three teenagers on a road trip across the Pacific Southwest.
tt0381341,Vincent Rocca,"Vincent Rocca, Michael Hutchinson",4.4,40%,1h 21min,"Jen and Tara arrange a threesome to win Jen's ex-boyfriend back, and yet he wants to be just friends. Through the antics of offbeat characters at the billiards where they all work, he realizes Jen is his dream girl, but is it too late?"
tt0382222,Chris Cook,Chris Cook,5.3,40%,1h 30min,"Lee, a soccer player who descends into depression when he goes blind, is encouraged to take up the game again by a maverick American and the inspiration of Leeds Utd legend, Billy Bremner."
tt0381971,Matthew O'Callaghan,"Ken Kaufman, Mike Werb, Margret Rey",6.5,40%,1h 27min,
tt0383216,Shawn Levy,"Len Blum, Steve Martin, Michael Saltzman",5.7,21%,1h 33min,
tt0383478,Kyle Bergersen,Kyle Bergersen,5.3,50%,1h 29min,A young man is hired as the executioner at a prison where his brother sits on death row. Things get more surreal when he falls in love with his brother's ex-girlfriend -- who's imprisoned herself.
tt0383060,Peter Hewitt,"Adam Rifkin, David Berenbaum, Jason Lethcoe",4.4,50%,1h 33min,
tt0383060,Peter Hewitt,"Adam Rifkin, David Berenbaum, Jason Lethcoe",4.4,94%,1h 33min,
tt0384793,Steve Pink,"Mark Perez, Adam Cooper, Bill Collage",6.4,38%,1h 33min,
tt0385206,Gábor Szöllõskei,"Gergely Molnár, Gábor Szöllõskei",7.5,38%,1h,"A daily newspaper is in a huge crisis. Keszeg, the editor in chief charges his best journalist, Rezso to find a recently kidnapped accountant, who worked for the local mob before. Keszeg expects that this guy can debunk many famous politician very easily. Andras is a bung and alcoholic character, but he's the only one who can help Rezso on his desperate search. Rezso ... Leer todo"
tt0385299,Scott Mann,Nick Rowntree,5.8,38%,25min,"Tug of War is a naughty, fun film - in the great British Carry On tradition of cheeky film-making. Four college friends enter into a bet to see who can go the longest without 'self-love.' Tug of War follows their trials and tribulations as they try to last ten torturous days."
tt0385880,Gil Kenan,"Dan Harmon, Rob Schrab, Pamela Pettler",6.6,75%,1h 31min,
tt0387808,Mike Judge,"Mike Judge, Etan Cohen",6.5,71%,1h 24min,
tt0388288,Laurent Firode,Joan Carr-Wiggin,4.7, 0%,1h 34min,A young carpenter is mistaken for a Catholic priest and sustains the misunderstanding to seduce a girl.
tt0390245,Aleksi Mäkelä,Marko Leino,5.9,26%,2h 15min,"A ski jumper descends from winning 4 Olympic Gold Medals, to serving two years for stabbing a relative. Careers as a stripper and singer, plus five marriages, replete with allegations of domestic violence are fictionalized sympathetically in this dramedy. Alleged exploitation/manipulation of Matti, due to his naivety and gullibility, along with deterioration of his sk... Leer todo"
