id_film,Direccion,Guion,Puntuacion_IMDB,Puntuacion_Rottem,Duracion,Argumento
tt0257510,Gary Jones,"Jace Anderson, Boaz Davidson, Adam Gierasch",3.7,23%,1h 33min,"A criminal carrying stolen money and gold hijacks a plane that crashes in a Mexican swamp, where the survivors are terrorized by a giant crocodile."
tt0259484,Charles Stone III,"Azie Faison Jr.Austin Phillips, Matthew Cirulnick",7.0,53%,1h 37min,"A young man from Harlem, forced to cope with the 1980s drug scene, builds an illegal empire, only to have a crisis of conscience."
tt0258463,Doug Liman,"Tony Gilroy, William Blake Herron, Robert Ludlum",7.8,53%,1h 59min,
tt0264429,Hark Tsui,"Hark Tsui, Julien Carbon, Laurent Courtiaud",3.7,17%,1h 42min,The Black Mask must stop a group intent on setting off a DNA bomb that could cause mutations to the human race.
tt0264333,Stefan Schwartz,"Bill Britten, Richard Crawford",6.6,40%,1h 36min,
tt0265944,Jonas Quastel,"Jonas Quastel, Chris Lanning",3.5,18%,1h 26min,"Harlan Knowles, billionaire and President of Bio-Comp Industries, heads up a team of experts in a quest to locate a company plane that disappeared over the remote forests of the Pacific Northwest."
tt0268695,Simon Wells,"H.G. Wells, David Duncan, John Logan",6.0,28%,1h 36min,
tt0269755,Hasan Zaidi,"Mohammed Hanif, Hasan Zaidi",7.5,28%,2002,Dirección
tt0272036,John Carl Buechler,"Robert Boris, Dennis A. Pratt, Matthew Jason Walsh",2.8,38%,1h 20min,An Antarctic drilling station is under attack by a mysterious killer. Will anyone survive?
tt0271367,Ellory Elkayem,"Ellory Elkayem, Randy Kornfield, Jesse Alexander",5.5,48%,1h 39min,
tt0270379,David Bjerre,"David Bjerre, Jesper N. Christiansen",4.6,48%,35min,"The story follows professional runner Lisa. On a training run in the forest she comes across The Dark Prince fighting with Archangel Gabriel. Just before he dies Gabriel gives The Word to Lisa. This is the secret key that will lock the gates to hell. With the help of half-angel Arkel and her ex-boyfriend Thomas, she must travel to the gates of Hell to lock them foreve... Leer todo"
tt0272147,Tommy Lee Wallace,Tommy Lee Wallace,4.5,20%,1h 34min,
tt0271451,Daniel Knauf,"Phillip J. Roth, Daniel Knauf",3.5,25%,1h 36min,"Deep in the Mariana Sea Basin, several miners have died under mysterious circumstances. Officer Will Murdock of the Deep Submersible Division is brought down to investigate. Will anyone reach the surface alive?"
tt0275072,Tomasz Wiszniewski,"Robert Brutter, Tomasz Wiszniewski",6.7,47%,1h 35min,"Sharkey, part of the sinister world of child trade, picks up Vlado, an orphan of war, dreaming of freedom and a better life. They embark upon a strange and enlightening journey through war torn Bosnia. As they struggle to get out of the country and fight to stay alive, they find a special love and compassion from which emerges their ultimate moral and spiritual redemp... Leer todo"
tt0275947,Martyn Burke,"William Porter, Steve Mackall",5.1,13%,1h 37min,"A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard."
tt0276816,David Twohy,"Lucas Sussman, Darren Aronofsky, David Twohy",6.1,66%,1h 45min,
tt0277434,Randall Wallace,"Harold G. Moore, Joseph Lee Galloway, Randall Wallace",7.2,64%,2h 23min,
tt0278035,"Glenn Durfort, Colin Teague","Louis Dempsey, Andrew Howard, Gary Young",5.4,45%,1h 35min,"Gilly, fresh out of prison, and J, a hustler with a major drug problem, just can't shake their criminal ways."
tt0277944,Bob Misiorowski,"Jace Anderson, Boaz Davidson, Adam Gierasch",3.7,97%,1h 31min,
tt0277744,Mark Malone,Mark Malone,5.2,27%,1h 34min,
tt0277296,Chuck Russell,"Stephen Sommers, Jonathan Hales, William Osborne",5.5,41%,1h 32min,
tt0278295,Kevin Bray,"Ronald Lang, Ice Cube",5.8,31%,1h 35min,"Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their women join."
tt0279469,Alan Swyer,"Alan Swyer, Frank Rossi",4.8, 0%,1h 28min,"Time of Fear is a taut psychological thriller thrusting an FBI agent and a grieving father into the dark world of a demented killer. FBI Agent Cheryl Hammer, arrives in a small California town to catch an elusive killer. Seeing no help forthcoming from the Sheriff, she turns to the only other person who can help her, Jack Barone, a grieving father whose daughter, Lisa... Leer todo"
tt0279750,Lorena David,"Scott Duncan, Ned Kerwin",4.0,20%,1h 34min,"A handsome and talented college student, David Morales, is devastated when a bum knee causes him to lose his scholarship to the University of San Diego. Unwilling to disappoint his proud mother, Morales wastes no time in looking for a job to pay his way through school. So when he meets the mysterious Professor Darabont who offers him a very well paying job to transpor... Leer todo"
tt0279493,Malcolm D. Lee,"John Ridley, Michael Mc, Cullers",5.9,78%,1h 26min,
tt0280380,Luis Mandoki,Greg Iles,6.1,17%,1h 46min,
tt0281108,Djamel Bensalah,"Djamel Bensalah, Gilles Laurent",3.5,82%,1h 34min,"In exchange for a sum of four million dollars that must be paid to them by Carlito, the boss of the Mafia in Saint-Denis, Tacchini, Sami, Yaya and Kader pretend to be top athletes and engage in a raid worldwide."
tt0280486,Joel Schumacher,"Gary M. Goodman, David Himmelstein, Jason Richman",5.6,10%,2h 5min,
tt0281322,Walter Hill,"David Giler, Walter Hill",6.1,49%,1h 36min,
tt0280609,Neil Marshall,Neil Marshall,6.8,81%,1h 45min,
tt0280490,Scott Roberts,Scott Roberts,6.0,40%,1h 42min,"3 brothers are in and out of prison in connection with heists planned by their lawyer et al. He gets them out for the heists and ""looks after"" the money and one's wife."
tt0282613,Dusty Nelson,Dusty Nelson,3.5,40%,1h 31min,"A fire chief (Gunn) is investigating the cause of a string of blazes that threaten to destroy her small town, while at the same time dealing with her teen daughter's rebelliousness."
tt0280870,Kari Skogland,Kari Skogland,5.7,20%,1h 36min,"Liberty, the wife of a gun manufacturer, is held hostage at a hot dog stand by a sniper seeking revenge."
tt0282552,Gérard Pirès,"Mark Ezra, Gérard Pirès",5.4,29%,1h 23min,A gang of extreme sportsmen raises the stakes in their criminal activities.
tt0280974,Uwe Janson,Jens Urban,4.7,29%,1h 35min,"The Surgeon Steffen is innocently accused of the murders of women that have taken place in the city in recent months. Attempts to clear his identity are hampered by the fact that he has recently been sitting and watching his colleague Katharina from a distance in her home. To put everything right, he takes the police's talkative psychologist hostage and sets out in se... Leer todo"
tt0281820,Neil Jordan,"Auguste Le Breton, Jean-Pierre Melville, Neil Jordan",6.5,77%,1h 49min,
tt0282481,Gerry Lively,Rolfe Kanefsky,5.1,77%,1h 35min,"A private detective, a young woman, bank robbers and crooked cops all embark on a chase for a piece of paper that will lead them to three million dollars."
tt0282695,Ken Sanzel,Ken Sanzel,5.5,52%,1h 30min,An actor in a Wild West show must become a mythical Western Hero when a biker gang descends upon a small Montana town.
tt0282515,Olivier Marchal,Olivier Marchal,6.4,67%,1h 30min,"Franck Chaievski and Nina Delgado are two undercover detectives of a French special force trying to identify two corrupts members of the Paris Police Force. Franck is pretending to be a gangster and Nina a prostitute living with him, and involved in a robbery of a fortune in diamonds, having seven deaths and some injured persons."
tt0280845,Dasari Narayana Rao,Dasari Narayana Rao,3.6,00%,3h,Dirección
tt0283143,"Kôichi Sakamoto, Makoto Yokoyama","Carlton Holder, Makoto Yokoyama",6.6,67%,1h 35min,"A pair of small time thieves bungle their biggest heist, get pulled into a scheme of deadly deceit and ultimately stumble onto a second chance to redeem themselves."
tt0283160,Christian Duguay,"Timothy Scott Bogart, Mark Mullin, Michael Zaidan",4.4, 7%,1h 33min,
tt0283999,John Schmidt,"Patrick Egan, Robert Pierce",5.8,72%,1h 38min,Two professional solo climbers form an uneasy partnership after a successful rescue mission grants them the gift of a lifetime.
tt0281190,Cess Silvera,Cess Silvera,6.1,18%,1h 35min,
tt0283942,David Mackay,"Thomas Ian Griffith, Greg Mellott",5.2,25%,1h 40min,"In an Alaskan fishing town, a local crime boss suspects a local fisherman knows where his stolen money is, but this fisherman is no regular Joe."
tt0284457,Giordano Gederlini,"Alexandre Coquelle, Matthieu Le Naour, Giordano Gederlini",3.4,15%,1h 30min,"A descendant of a cursed, ancient clan, is investigating the gruesome murder of a video game designer."
tt0284323,Kar Lok Chin,Tak-Sam Leong,6.0,15%,1h 44min,"Takashi Okamura is back on another wacky adventure. This time he is mistaken for a foreign assassin, which leads to him being chased by a maverick martial arts master, an oddball cop, the gangsters who hired him and the true assassin."
tt0280990,Florent-Emilio Siri,"Florent-Emilio Siri, Jean-François Tarnowski",6.7,66%,1h 47min,
tt0283559,Richard Gale,"Richard Gale, Craig Brewer",5.7,38%,1h 30min,"Two med students on a road trip are falsely accused of murder by a corrupt local Sheriff, setting off a wild chase and a deadly comedy of errors. As they struggle to survive, every move the students make sends them deeper into trouble."
tt0283957,"Alain Berbérian, Frédéric Forestier","Alexandre Coquelle, Manuel Delilez, Thomas Langmann",5.9,38%,1h 47min,"It is the story of two types: Moltes a criminal in prison and Reggio one of the guards. Crazy adventures happen when following a winner ticket to Africa, they competes in a rally and are chased by the Turk, a sworn enemy of Moltes."
tt0283644,Bill Corcoran,"John Patus, Paul Lalonde, Jerry B. Jenkins",4.8,67%,1h 34min,"After the Rapture and the revealing of the identity of the Antichrist, a group of converts form the Tribulation Force, a secret society with the sole purpose of converting non-believers to Christianity."
tt0284490,Tom Dey,"Jorge Saralegui, Keith Sharon, Alfred Gough",5.5,67%,1h 36min,
tt0284935,Ezio Massa,"Jorge Bechara, Ezio Massa",8.0,20%,1h 30min,"Daniel and Nico (Daniel's 10 years old son) returns to 'Redemption' his hometown: There's an old time friend, a woman and a secret.. Sun rises 2 cars arrives to the town.. The MANHUNT Begins."
tt0286152,"Drew Daywalt, David Schneider","Drew Daywalt, Patrick Kiely, David Schneider",6.2,20%,1h 41min,A crook quietly plots his revenge against the boss who murdered his brother while working for him.
tt0287717,Robert Rodriguez,Robert Rodriguez,5.3,75%,1h 40min,
tt0289408,"Craig Mc, Cracken","Charlie Bean, Lauren Faust, Craig Mc, Cracken",6.5,64%,1h 13min,
tt0287665,Jorge Olguín,"Carolina García, Jorge Olguín",4.4,52%,1h 48min,"When student journalism major Carmilla meets a gang of role-playing kids, they introduce her to a vampire game called Eternal Blood. But is it just a game?"
tt0287497,Josh Olson,Josh Olson,2.9,60%,1h 24min,Horror tale of insects which eat their victims from the inside out.
tt0289616,James Bruce,"Matthew Goodman, Paul Sampson",4.5,20%,1h 31min,"Two long lost brothers and one hacker take on the CIA and the Mob. Dodging multiple hit squads, they try to stay one step ahead of the army of agents and Wise Guys gunning to get them whacked."
tt0289758,Bryan Goeres,"Zani Leo, Jeff Hare, Bryan Goeres",4.8,10%,1h 43min,A reporter on the trail of a series of homicides uncovers a shady plot featuring an experimental drug.
tt0289877,Damon Stout,Damon Stout,,65%,,"Quick cash, fake diamonds, and a triple-cross... When an out of work Gulf War vet (Leo) is offered some quick cash as a bodyguard, he jumps at the chance. His job is to escort a diamond courier from the airport to a large wholesaler in L.A. ...simple enough. Unfortunately for Leo, the security boss (Sal) who hired him plans to steal the diamonds. Add two corrupt detec... Leer todo"
tt0290095,Kevin Donovan,"Phil Hay, Matt Manfredi, Michael J. Wilson",5.4,65%,1h 38min,
tt0290014,Jorge Montesi,Rob Gilmer,4.3,76%,1h 30min,
tt0291150,Michael A. Martinez,"Wil H. Harris, Tim Jahn, Michael A. Martinez",6.4,76%,50min,A group of wayward astronauts returning from a long mission to Ganymede crash land on a planet very much like earth. The problem is that the mysterious inhabitants are murderous lunatics out to kill every one of them... or so it seems.
tt0290594,Alexandre Arcady,"Alexandre Aja, Alexandre Arcady, Patrick Cauvin",5.4,86%,1h 50min,The story of two ex-legionnaires in a mission of political assasination in Romania. A candid portrayal of the human side of assassins.
tt0290912,Adrian Popovici,"Nicu Covaci, Ioan Cãrmãzan, Ted Nicolaou",3.2,29%,1h 30min,Dirección
tt0292426,Michael Bendner,Michael Bendner,7.4,86%,2min,Dirección
tt0293662,"Louis Leterrier, Corey Yuen","Luc Besson, Robert Mark Kamen",6.8,86%,1h 32min,
tt0293509,Jean-Pierre Roux,Brad Mirman,4.3,69%,1h 34min,
tt0293199,Yin Nam,"Yiu Ting Hon, Yin Nam",4.4,69%,1h 27min,A frustrated ex-cop trains four young adults as assassins to take out the a gang of bad guys the law couldn't (or wouldn't) prosecute.
tt0293660,Peter Pau,"Julien Carbon, Thomas Chung, Laurent Courtiaud",4.6,31%,1h 43min,
tt0292886,Álex de la Iglesia,Jorge GuerricaechevarríaÁlex de la Iglesia,6.3,45%,2h 4min,
tt0294662,Sanjay Gupta,"Sanjay Gupta, Yash Keswani, Vinay",6.6,83%,2h 34min,Six bank robbers trying to pull off the perfect heist discover one of them is an undercover cop.
tt0293412,Z. Lokman,,4.1,83%,1h 38min,"A Malaysian Government agency led by Madame X, try to get the lost treasure on a sunken ship (""Mendam Berahi"") in Sulu Sea. 3 Beautiful agents try to find the treasure, but they must fight the evil Datuk Azmi, an old enemy of Madame X."
tt0294252,"Lee Dong-Joon, Si-myung Lee","Lee Gwang-Seop, Lee Sang Hak, Sang-hak Lee",6.1,43%,2h 16min,"A failed assassination attempt in Harbin, China in 1909 changes the course of history. Now two JBI agents must find the connections between it and an ancient Korean artifact."
